Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10035_001,SE_A10035_002,SE_A10035_003,SE_A10035_004,SE_A10035_005,SE_A10035_006,SE_A10035_007,SE_A10035_008,SE_A10035_009,SE_A10035_010,PCT_SE_A10035_002,PCT_SE_A10035_003,PCT_SE_A10035_004,PCT_SE_A10035_005,PCT_SE_A10035_006,PCT_SE_A10035_007,PCT_SE_A10035_008,PCT_SE_A10035_009,PCT_SE_A10035_010
"06037404702","Census Tract 4047.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.02",,,,755,0,15,17,0,59,343,261,27,33,0,1.99,2.25,0,7.81,45.43,34.57,3.58,4.37
"06037404703","Census Tract 4047.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.03",,,,307,3,0,0,0,17,35,197,46,9,0.98,0,0,0,5.54,11.4,64.17,14.98,2.93
"06037404804","Census Tract 4048.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.04",,,,555,0,0,12,0,39,177,276,18,33,0,0,2.16,0,7.03,31.89,49.73,3.24,5.95
"06037404805","Census Tract 4048.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.05",,,,307,0,0,0,0,5,133,132,37,0,0,0,0,0,1.63,43.32,43,12.05,0
"06037404806","Census Tract 4048.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4048.06",,,,812,9,36,56,0,10,231,425,45,0,1.11,4.43,6.9,0,1.23,28.45,52.34,5.54,0
"06037404901","Census Tract 4049.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.01",,,,835,16,0,0,0,0,220,536,38,25,1.92,0,0,0,0,26.35,64.19,4.55,2.99
"06037404902","Census Tract 4049.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.02",,,,710,6,6,15,0,6,149,497,31,0,0.85,0.85,2.11,0,0.85,20.99,70,4.37,0
"06037404903","Census Tract 4049.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4049.03",,,,409,0,6,10,0,13,127,222,18,13,0,1.47,2.44,0,3.18,31.05,54.28,4.4,3.18
"06037405001","Census Tract 4050.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4050.01",,,,1076,9,0,31,0,0,400,636,0,0,0.84,0,2.88,0,0,37.17,59.11,0,0
"06037405002","Census Tract 4050.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4050.02",,,,524,19,9,0,0,17,195,273,11,0,3.63,1.72,0,0,3.24,37.21,52.1,2.1,0
"06037405101","Census Tract 4051.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4051.01",,,,811,32,0,8,0,37,345,389,0,0,3.95,0,0.99,0,4.56,42.54,47.97,0,0
"06037405102","Census Tract 4051.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4051.02",,,,735,16,0,17,0,26,330,341,5,0,2.18,0,2.31,0,3.54,44.9,46.39,0.68,0
"06037405201","Census Tract 4052.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.01",,,,801,0,0,0,0,9,218,569,5,0,0,0,0,0,1.12,27.22,71.04,0.62,0
"06037405202","Census Tract 4052.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.02",,,,627,5,0,0,0,5,96,438,79,4,0.8,0,0,0,0.8,15.31,69.86,12.6,0.64
"06037405203","Census Tract 4052.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4052.03",,,,497,0,0,4,0,26,74,354,27,12,0,0,0.8,0,5.23,14.89,71.23,5.43,2.41
"06037405301","Census Tract 4053.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4053.01",,,,475,0,26,25,3,0,46,327,36,12,0,5.47,5.26,0.63,0,9.68,68.84,7.58,2.53
"06037405302","Census Tract 4053.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4053.02",,,,878,0,0,40,0,0,97,567,167,7,0,0,4.56,0,0,11.05,64.58,19.02,0.8
"06037405400","Census Tract 4054, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4054",,,,999,44,7,0,0,0,296,596,38,18,4.4,0.7,0,0,0,29.63,59.66,3.8,1.8
"06037405500","Census Tract 4055, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4055",,,,1302,0,0,0,0,6,107,820,334,35,0,0,0,0,0.46,8.22,62.98,25.65,2.69
"06037405600","Census Tract 4056, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4056",,,,1234,0,0,0,0,12,32,890,294,6,0,0,0,0,0.97,2.59,72.12,23.82,0.49
"06037405701","Census Tract 4057.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4057.01",,,,681,3,0,5,0,13,220,397,43,0,0.44,0,0.73,0,1.91,32.31,58.3,6.31,0
"06037405702","Census Tract 4057.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4057.02",,,,992,44,84,96,0,21,118,568,61,0,4.44,8.47,9.68,0,2.12,11.9,57.26,6.15,0
"06037405800","Census Tract 4058, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4058",,,,1162,6,10,19,0,0,478,602,36,11,0.52,0.86,1.64,0,0,41.14,51.81,3.1,0.95
"06037405900","Census Tract 4059, Los Angeles County, California","ca","140","00",,,,"06","037",,,"405900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4059",,,,900,18,0,98,6,0,78,659,41,0,2,0,10.89,0.67,0,8.67,73.22,4.56,0
"06037406000","Census Tract 4060, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4060",,,,1113,9,0,8,0,0,192,674,221,9,0.81,0,0.72,0,0,17.25,60.56,19.86,0.81
"06037406101","Census Tract 4061.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4061.01",,,,480,0,6,20,0,0,14,313,68,59,0,1.25,4.17,0,0,2.92,65.21,14.17,12.29
"06037406103","Census Tract 4061.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4061.03",,,,859,0,6,7,0,0,78,570,182,16,0,0.7,0.81,0,0,9.08,66.36,21.19,1.86
"06037406201","Census Tract 4062.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4062.01",,,,339,0,0,0,0,21,57,181,71,9,0,0,0,0,6.19,16.81,53.39,20.94,2.65
"06037406300","Census Tract 4063, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4063",,,,1262,0,0,0,3,0,84,205,295,675,0,0,0,0.24,0,6.66,16.24,23.38,53.49
"06037406413","Census Tract 4064.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4064.13",,,,1706,17,0,31,22,4,68,754,666,144,1,0,1.82,1.29,0.23,3.99,44.2,39.04,8.44
"06037406500","Census Tract 4065, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4065",,,,1306,0,0,0,0,0,111,915,268,12,0,0,0,0,0,8.5,70.06,20.52,0.92
"06037406601","Census Tract 4066.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4066.01",,,,1150,27,0,8,0,14,122,527,443,9,2.35,0,0.7,0,1.22,10.61,45.83,38.52,0.78
"06037406602","Census Tract 4066.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4066.02",,,,937,12,0,17,0,0,67,577,264,0,1.28,0,1.81,0,0,7.15,61.58,28.18,0
"06037406701","Census Tract 4067.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4067.01",,,,566,0,0,0,0,16,29,352,169,0,0,0,0,0,2.83,5.12,62.19,29.86,0
"06037406702","Census Tract 4067.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4067.02",,,,955,9,0,0,0,0,103,669,101,73,0.94,0,0,0,0,10.79,70.05,10.58,7.64
"06037406801","Census Tract 4068.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4068.01",,,,997,0,0,10,0,0,77,668,225,17,0,0,1,0,0,7.72,67,22.57,1.71
"06037406903","Census Tract 4069.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"406903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4069.03",,,,1306,10,7,80,0,0,319,773,77,40,0.77,0.54,6.13,0,0,24.43,59.19,5.9,3.06
"06037407001","Census Tract 4070.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4070.01",,,,1036,0,61,8,0,45,201,697,16,8,0,5.89,0.77,0,4.34,19.4,67.28,1.54,0.77
"06037407002","Census Tract 4070.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4070.02",,,,617,17,0,0,0,0,96,481,19,4,2.76,0,0,0,0,15.56,77.96,3.08,0.65
"06037407101","Census Tract 4071.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4071.01",,,,630,8,0,23,0,86,151,323,28,11,1.27,0,3.65,0,13.65,23.97,51.27,4.44,1.75
"06037407102","Census Tract 4071.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4071.02",,,,1030,8,11,18,0,8,236,680,69,0,0.78,1.07,1.75,0,0.78,22.91,66.02,6.7,0
"06037407201","Census Tract 4072.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4072.01",,,,541,0,59,54,31,0,112,285,0,0,0,10.91,9.98,5.73,0,20.7,52.68,0,0
"06037407202","Census Tract 4072.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4072.02",,,,650,13,9,0,0,10,106,466,46,0,2,1.38,0,0,1.54,16.31,71.69,7.08,0
"06037407301","Census Tract 4073.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4073.01",,,,704,0,0,0,0,0,197,435,47,25,0,0,0,0,0,27.98,61.79,6.68,3.55
"06037407302","Census Tract 4073.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4073.02",,,,611,0,17,8,40,10,189,316,28,3,0,2.78,1.31,6.55,1.64,30.93,51.72,4.58,0.49
"06037407400","Census Tract 4074, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4074",,,,436,31,0,5,0,5,8,291,96,0,7.11,0,1.15,0,1.15,1.83,66.74,22.02,0
"06037407501","Census Tract 4075.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4075.01",,,,531,7,0,10,0,10,85,398,21,0,1.32,0,1.88,0,1.88,16.01,74.95,3.95,0
"06037407502","Census Tract 4075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4075.02",,,,527,7,17,9,0,37,38,369,50,0,1.33,3.23,1.71,0,7.02,7.21,70.02,9.49,0
"06037407601","Census Tract 4076.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4076.01",,,,356,0,0,8,60,0,110,168,10,0,0,0,2.25,16.85,0,30.9,47.19,2.81,0
"06037407602","Census Tract 4076.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4076.02",,,,757,4,4,12,0,8,201,469,12,47,0.53,0.53,1.59,0,1.06,26.55,61.96,1.59,6.21
"06037407701","Census Tract 4077.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4077.01",,,,429,7,8,0,0,23,128,215,48,0,1.63,1.86,0,0,5.36,29.84,50.12,11.19,0
"06037407702","Census Tract 4077.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4077.02",,,,1384,117,31,16,0,13,353,790,64,0,8.45,2.24,1.16,0,0.94,25.51,57.08,4.62,0
"06037407801","Census Tract 4078.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4078.01",,,,753,16,11,18,0,0,254,396,40,18,2.12,1.46,2.39,0,0,33.73,52.59,5.31,2.39
"06037407802","Census Tract 4078.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4078.02",,,,611,4,0,9,0,19,156,377,46,0,0.65,0,1.47,0,3.11,25.53,61.7,7.53,0
"06037407901","Census Tract 4079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4079.01",,,,785,0,0,0,0,9,129,593,52,2,0,0,0,0,1.15,16.43,75.54,6.62,0.25
"06037407902","Census Tract 4079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"407902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4079.02",,,,399,0,36,10,0,6,87,223,37,0,0,9.02,2.51,0,1.5,21.8,55.89,9.27,0
"06037408003","Census Tract 4080.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4080.03",,,,965,11,0,62,0,0,188,456,202,46,1.14,0,6.42,0,0,19.48,47.25,20.93,4.77
"06037408004","Census Tract 4080.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4080.04",,,,445,0,0,0,0,41,199,58,147,0,0,0,0,0,9.21,44.72,13.03,33.03,0
"06037408005","Census Tract 4080.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4080.05",,,,1302,8,7,49,0,11,281,237,302,407,0.61,0.54,3.76,0,0.84,21.58,18.2,23.2,31.26
"06037408006","Census Tract 4080.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4080.06",,,,411,8,0,0,0,0,75,236,92,0,1.95,0,0,0,0,18.25,57.42,22.38,0
"06037408133","Census Tract 4081.33, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.33",,,,779,0,0,8,0,9,69,393,285,15,0,0,1.03,0,1.16,8.86,50.45,36.59,1.93
"06037408134","Census Tract 4081.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.34",,,,698,0,0,32,0,0,187,286,140,53,0,0,4.58,0,0,26.79,40.97,20.06,7.59
"06037408135","Census Tract 4081.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.35",,,,729,5,0,0,0,10,199,293,212,10,0.69,0,0,0,1.37,27.3,40.19,29.08,1.37
"06037408136","Census Tract 4081.36, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.36",,,,798,0,21,30,13,70,11,537,107,9,0,2.63,3.76,1.63,8.77,1.38,67.29,13.41,1.13
"06037408137","Census Tract 4081.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.37",,,,589,11,0,0,0,9,213,318,38,0,1.87,0,0,0,1.53,36.16,53.99,6.45,0
"06037408138","Census Tract 4081.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.38",,,,915,20,138,163,27,107,142,303,0,15,2.19,15.08,17.81,2.95,11.69,15.52,33.11,0,1.64
"06037408139","Census Tract 4081.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.39",,,,690,0,0,8,4,6,215,444,8,5,0,0,1.16,0.58,0.87,31.16,64.35,1.16,0.72
"06037408140","Census Tract 4081.40, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.40",,,,569,4,14,79,42,18,106,265,33,8,0.7,2.46,13.88,7.38,3.16,18.63,46.57,5.8,1.41
"06037408141","Census Tract 4081.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4081.41",,,,806,50,7,89,21,8,189,384,39,19,6.2,0.87,11.04,2.61,0.99,23.45,47.64,4.84,2.36
"06037408212","Census Tract 4082.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4082.12",,,,1033,8,0,66,90,102,29,386,190,162,0.77,0,6.39,8.71,9.87,2.81,37.37,18.39,15.68
"06037408213","Census Tract 4082.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4082.13",,,,968,9,0,120,112,48,135,428,98,18,0.93,0,12.4,11.57,4.96,13.95,44.21,10.12,1.86
"06037408301","Census Tract 4083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4083.01",,,,1118,16,73,28,0,32,150,702,101,16,1.43,6.53,2.5,0,2.86,13.42,62.79,9.03,1.43
"06037408302","Census Tract 4083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4083.02",,,,730,10,0,0,13,0,118,447,134,8,1.37,0,0,1.78,0,16.16,61.23,18.36,1.1
"06037408303","Census Tract 4083.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4083.03",,,,1064,10,0,0,0,0,109,477,414,54,0.94,0,0,0,0,10.24,44.83,38.91,5.08
"06037408401","Census Tract 4084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4084.01",,,,815,51,0,23,0,0,87,555,59,40,6.26,0,2.82,0,0,10.67,68.1,7.24,4.91
"06037408402","Census Tract 4084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4084.02",,,,1719,0,106,171,43,96,36,452,632,183,0,6.17,9.95,2.5,5.58,2.09,26.29,36.77,10.65
"06037408503","Census Tract 4085.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4085.03",,,,1750,14,0,10,0,0,23,276,1093,334,0.8,0,0.57,0,0,1.31,15.77,62.46,19.09
"06037408504","Census Tract 4085.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4085.04",,,,827,41,0,28,0,0,73,342,265,78,4.96,0,3.39,0,0,8.83,41.35,32.04,9.43
"06037408505","Census Tract 4085.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4085.05",,,,534,5,0,0,4,11,14,131,200,169,0.94,0,0,0.75,2.06,2.62,24.53,37.45,31.65
"06037408623","Census Tract 4086.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.23",,,,653,0,0,13,0,0,121,160,291,68,0,0,1.99,0,0,18.53,24.5,44.56,10.41
"06037408624","Census Tract 4086.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.24",,,,875,0,0,9,0,20,53,286,429,78,0,0,1.03,0,2.29,6.06,32.69,49.03,8.91
"06037408625","Census Tract 4086.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.25",,,,1047,19,0,14,0,10,28,238,614,124,1.81,0,1.34,0,0.96,2.67,22.73,58.64,11.84
"06037408626","Census Tract 4086.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.26",,,,917,0,0,0,26,0,58,108,496,229,0,0,0,2.84,0,6.32,11.78,54.09,24.97
"06037408627","Census Tract 4086.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.27",,,,745,0,0,27,0,0,0,147,403,168,0,0,3.62,0,0,0,19.73,54.09,22.55
"06037408628","Census Tract 4086.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.28",,,,1208,10,13,18,0,16,187,311,518,135,0.83,1.08,1.49,0,1.32,15.48,25.75,42.88,11.18
"06037408629","Census Tract 4086.29, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.29",,,,801,19,0,19,0,10,26,280,313,134,2.37,0,2.37,0,1.25,3.25,34.96,39.08,16.73
"06037408631","Census Tract 4086.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4086.31",,,,1069,0,9,0,0,24,132,758,129,17,0,0.84,0,0,2.25,12.35,70.91,12.07,1.59
"06037408703","Census Tract 4087.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.03",,,,1648,12,0,9,9,0,0,41,504,1073,0.73,0,0.55,0.55,0,0,2.49,30.58,65.11
"06037408705","Census Tract 4087.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.05",,,,1417,4,0,24,0,0,76,921,369,23,0.28,0,1.69,0,0,5.36,65,26.04,1.62
"06037408707","Census Tract 4087.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.07",,,,1929,6,0,0,10,26,47,281,654,905,0.31,0,0,0.52,1.35,2.44,14.57,33.9,46.92
"06037408722","Census Tract 4087.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.22",,,,1041,0,0,11,0,5,61,739,209,16,0,0,1.06,0,0.48,5.86,70.99,20.08,1.54
"06037408724","Census Tract 4087.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.24",,,,41,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,43.9,56.1,0
"06037408725","Census Tract 4087.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4087.25",,,,1054,0,0,5,0,27,32,800,155,35,0,0,0.47,0,2.56,3.04,75.9,14.71,3.32
"06037408800","Census Tract 4088, Los Angeles County, California","ca","140","00",,,,"06","037",,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4088",,,,232,0,0,0,0,8,120,104,0,0,0,0,0,0,3.45,51.72,44.83,0,0
